-5647,79.1381,36.5534,1.44059,1137.92,1.86742E-05
-5646,79.1345,36.5521,1.44055,1137.91,1.86741E-05
-5645,79.131,36.5509,1.44051,1137.91,0.000018674
-5644,79.1274,36.5496,1.44047,1137.91,1.86739E-05
-5643,79.1238,36.5483,1.44043,1137.9,1.86738E-05
-5642,79.1203,36.547,1.44039,1137.9,1.86737E-05
-5641,79.1167,36.5458,1.44035,1137.9,1.86736E-05
-5640,79.1131,36.5445,1.44031,1137.89,1.86735E-05
-5639,79.1096,36.5432,1.44027,1137.89,1.86734E-05
-5638,79.106,36.542,1.44023,1137.88,1.86733E-05
-5637,79.1024,36.5407,1.44019,1137.88,1.86732E-05
-5636,79.0989,36.5394,1.44015,1137.88,1.86731E-05
-5635,79.0953,36.5381,1.44011,1137.87,0.000018673
-5634,79.0917,36.5369,1.44006,1137.87,1.86729E-05
-5633,79.0882,36.5356,1.44002,1137.87,1.86728E-05
-5632,79.0846,36.5343,1.43998,1137.86,1.86727E-05
-5631,79.081,36.5331,1.43994,1137.86,1.86726E-05
-5630,79.0775,36.5318,1.4399,1137.85,1.86725E-05
-5629,79.0739,36.5305,1.43986,1137.85,1.86725E-05
-5628,79.0703,36.5292,1.43982,1137.85,1.86724E-05
-5627,79.0668,36.528,1.43978,1137.84,1.86723E-05
-5626,79.0632,36.5267,1.43974,1137.84,1.86722E-05
-5625,79.0596,36.5254,1.4397,1137.83,1.86721E-05
-5624,79.0561,36.5242,1.43966,1137.83,0.000018672
-5623,79.0525,36.5229,1.43962,1137.83,1.86719E-05
-5622,79.049,36.5216,1.43958,1137.82,1.86718E-05
-5621,79.0454,36.5204,1.43954,1137.82,1.86717E-05
-5620,79.0418,36.5191,1.4395,1137.82,1.86716E-05
-5619,79.0383,36.5178,1.43946,1137.81,1.86715E-05
-5618,79.0347,36.5165,1.43942,1137.81,1.86714E-05
-5617,79.0311,36.5153,1.43938,1137.8,1.86713E-05
-5616,79.0276,36.514,1.43933,1137.8,1.86712E-05
-5615,79.024,36.5127,1.43929,1137.8,1.86711E-05
-5614,79.0204,36.5115,1.43925,1137.79,0.000018671
-5613,79.0169,36.5102,1.43921,1137.79,1.86709E-05
-5612,79.0133,36.5089,1.43917,1137.79,1.86708E-05
-5611,79.0097,36.5076,1.43913,1137.78,1.86707E-05
-5610,79.0062,36.5064,1.43909,1137.78,1.86706E-05
-5609,79.0026,36.5051,1.43905,1137.77,1.86705E-05
-5608,78.999,36.5038,1.43901,1137.77,1.86704E-05
-5607,78.9955,36.5026,1.43897,1137.77,1.86703E-05
-5606,78.9919,36.5013,1.43893,1137.76,1.86702E-05
-5605,78.9883,36.5,1.43889,1137.76,1.86701E-05
-5604,78.9848,36.4988,1.43885,1137.76,0.00001867
-5603,78.9812,36.4975,1.43881,1137.75,1.86699E-05
-5602,78.9776,36.4962,1.43877,1137.75,1.86698E-05
-5601,78.9741,36.4949,1.43873,1137.74,1.86697E-05
-5600,78.9705,36.4937,1.43869,1137.74,1.86696E-05
-5599,78.9669,36.4924,1.43865,1137.74,1.86695E-05
-5598,78.9634,36.4911,1.4386,1137.73,1.86694E-05
-5597,78.9598,36.4899,1.43856,1137.73,1.86693E-05
-5596,78.9562,36.4886,1.43852,1137.73,1.86692E-05
-5595,78.9527,36.4873,1.43848,1137.72,1.86691E-05
-5594,78.9491,36.4861,1.43844,1137.72,1.86691E-05
-5593,78.9455,36.4848,1.4384,1137.71,0.000018669
-5592,78.942,36.4835,1.43836,1137.71,1.86689E-05
-5591,78.9384,36.4823,1.43832,1137.71,1.86688E-05
-5590,78.9348,36.481,1.43828,1137.7,1.86687E-05
-5589,78.9313,36.4797,1.43824,1137.7,1.86686E-05
-5588,78.9277,36.4784,1.4382,1137.7,1.86685E-05
-5587,78.9241,36.4772,1.43816,1137.69,1.86684E-05
-5586,78.9206,36.4759,1.43812,1137.69,1.86683E-05
-5585,78.917,36.4746,1.43808,1137.68,1.86682E-05
-5584,78.9134,36.4734,1.43804,1137.68,1.86681E-05
-5583,78.9099,36.4721,1.438,1137.68,0.000018668
-5582,78.9063,36.4708,1.43796,1137.67,1.86679E-05
-5581,78.9027,36.4696,1.43792,1137.67,1.86678E-05
-5580,78.8992,36.4683,1.43788,1137.67,1.86677E-05
-5579,78.8956,36.467,1.43783,1137.66,1.86676E-05
-5578,78.892,36.4657,1.43779,1137.66,1.86675E-05
-5577,78.8885,36.4645,1.43775,1137.65,1.86674E-05
-5576,78.8849,36.4632,1.43771,1137.65,1.86673E-05
-5575,78.8813,36.4619,1.43767,1137.65,1.86672E-05
-5574,78.8778,36.4607,1.43763,1137.64,1.86671E-05
-5573,78.8742,36.4594,1.43759,1137.64,0.000018667
-5572,78.8706,36.4581,1.43755,1137.64,1.86669E-05
-5571,78.8671,36.4569,1.43751,1137.63,1.86668E-05
-5570,78.8635,36.4556,1.43747,1137.63,1.86667E-05
-5569,78.8599,36.4543,1.43743,1137.62,1.86666E-05
-5568,78.8564,36.4531,1.43739,1137.62,1.86665E-05
-5567,78.8528,36.4518,1.43735,1137.62,1.86664E-05
-5566,78.8492,36.4505,1.43731,1137.61,1.86663E-05
-5565,78.8457,36.4493,1.43727,1137.61,1.86662E-05
-5564,78.8421,36.448,1.43723,1137.61,1.86661E-05
-5563,78.8385,36.4467,1.43719,1137.6,0.000018666
-5562,78.835,36.4454,1.43715,1137.6,1.86659E-05
-5561,78.8314,36.4442,1.43711,1137.59,1.86658E-05
-5560,78.8278,36.4429,1.43707,1137.59,1.86657E-05
-5559,78.8243,36.4416,1.43702,1137.59,1.86656E-05
-5558,78.8207,36.4404,1.43698,1137.58,1.86656E-05
