0.224,RCBS,SP GC 22-055-SP,53,53,0.6,0.151,0.149,0.149,0.149,0.149,0.149,0,0,0,0
0.224,RUAG,SM-HPBT Styx,69,69,0.878,0.196,0.305,0.305,0.305,0.305,0.305,0,0,0,0
0.224,RUAG,FMJ GP90,63,63,0.868,0.179,0.345,0.345,0.345,0.345,0.345,0,0,0,0
0.224,RUAG,AP-FMJHC,63,63,0.827,0.179,0.342,0.342,0.342,0.342,0.342,0,0,0,0
0.224,RWS,VMS,74,74.07,0.905,0.211,0.26,0.26,0.26,0.26,0.26,0,0,0,0
0.224,RWS,KS,74,74.07,0.905,0.211,0.26,0.26,0.26,0.26,0.26,0,0,0,0
0.224,RWS,TMS,63,63.3,0.793,0.18,0.24,0.24,0.24,0.24,0.24,0,0,0,0
0.224,RWS,TMS,56,55.55,0.669,0.158,0.207,0.207,0.207,0.207,0.207,0,0,0,0
0.224,RWS,MJ,56,55.55,0.708,0.158,0.151,0.151,0.151,0.151,0.151,0,0,0,0
0.224,RWS,VMS,50,50,0.63,0.142,0.186,0.186,0.186,0.186,0.186,0,0,0,0
0.224,RWS,TMS,50,50,0.63,0.142,0.186,0.186,0.186,0.186,0.186,0,0,0,0
0.224,RWS,MJ,50,50,0.63,0.142,0.141,0.141,0.141,0.141,0.141,0,0,0,0
0.224,RWS,VMS,46,46.29,0.57,0.132,0.152,0.152,0.152,0.152,0.152,0,0,0,0
0.224,RWS,TMS,46,46.29,0.57,0.132,0.152,0.152,0.152,0.152,0.152,0,0,0,0
0.224,RWS,MJ,46,46.29,0.57,0.132,0.14,0.14,0.14,0.14,0.14,0,0,0,0
0.224,RWS,SG,45,45,0.531,0.128,0.123,0.123,0.123,0.123,0.123,0,0,0,0
0.224,RWS,VMF,40,40.123,0.46,0.114,0.122,0.122,0.122,0.122,0.122,0,0,0,0
0.224,RWS,TMH,40,40.123,0.46,0.114,0.122,0.122,0.122,0.122,0.122,0,0,0,0
0.224,Reichenberg,HDB Universal,65,65,0.89,0.185,0.155,0.155,0.155,0.155,0.155,0,0,0,0
0.224,Reichenberg,Spez. Jagd,64,64,0.833,0.182,0.15,0.15,0.15,0.15,0.15,0,0,0,0
0.224,Reichenberg,HDB Universal,55,55,0.78,0.157,0.129,0.129,0.129,0.129,0.129,0,0,0,0
0.224,Reichenberg,Spez. Jagd,54,54,0.709,0.154,0.125,0.125,0.125,0.125,0.125,0,0,0,0
0.224,Reichenberg,HDB Universal,45,45,0.65,0.128,0.12,0.12,0.12,0.12,0.12,0,0,0,0
0.224,Reichenberg,Spez. Jagd,44,44,0.592,0.125,0.119,0.119,0.119,0.119,0.119,0,0,0,0
0.224,Reichenberg,HDB Universal,40,40,0.548,0.114,0.11,0.11,0.11,0.11,0.11,0,0,0,0
0.224,Remington,HP Match,62,60,N/A,0.171,0.246,0.246,0.246,0.246,0.246,0,0,0,0
0.224,Remington,PSP,55,55,0.691,0.157,0.197,0.197,0.197,0.197,0.197,0,0,0,0
0.224,Remington,HP PowerLokt,55,55,N/A,0.157,0.209,0.209,0.209,0.209,0.209,0,0,0,0
0.224,Remington,FMC,55,55,N/A,0.157,0.272,0.272,0.272,0.272,0.272,0,0,0,0
0.224,Remington,V-Max,50,50,0.638,0.142,0.237,0.237,0.237,0.237,0.237,0,0,0,0
0.224,Remington,PSP,50,50,0.638,0.142,0.175,0.175,0.175,0.175,0.175,0,0,0,0
0.224,Remington,HP PowerLokt,50,50,N/A,0.142,0.188,0.188,0.188,0.188,0.188,0,0,0,0
0.224,Remington,PSP,45,45,N/A,0.128,0.13,0.13,0.13,0.13,0.13,0,0,0,0
0.224,Remington,HP,45,45,N/A,0.128,0.13,0.13,0.13,0.13,0.13,0,0,0,0
0.224,Sako,SP 110G,55,55,0.701,0.157,0.207,0.207,0.207,0.207,0.207,0,0,0,0
0.224,Sako,HP 111G,52,52,N/A,0.148,0.238,0.238,0.238,0.238,0.238,0,0,0,0
0.224,Sako,SP 106G,50,50,0.63,0.142,0.181,0.181,0.181,0.181,0.181,0,0,0,0
0.224,Sako,FMJ 105G,50,50,0.63,0.142,0.181,0.181,0.181,0.181,0.181,0,0,0,0
0.224,Sako,HP 112G,40,40,N/A,0.114,0.171,0.171,0.171,0.171,0.171,0,0,0,0
0.224,Sellier-Bellot,SP 2914,55,55,0.752,0.157,0.255,0.255,0.255,0.255,0.255,0,0,0,0
0.224,Sellier-Bellot,FMJ 2903,55,55,0.76,0.157,0.255,0.255,0.255,0.255,0.255,0,0,0,0
0.224,Sellier-Bellot,SPSemiSp 2913,50,50,0.638,0.142,0.179,0.179,0.179,0.179,0.179,0,0,0,0
0.224,Sellier-Bellot,FMJ 2902,50,50,0.689,0.142,0.244,0.244,0.244,0.244,0.244,0,0,0,0
0.224,Sellier-Bellot,SPRN 2911,45,45,0.539,0.128,0.122,0.122,0.122,0.122,0.122,0,0,0,0
0.224,Sellier-Bellot,FMJ 2901,45,45,0.567,0.128,0.122,0.122,0.122,0.122,0.122,0,0,0,0
0.224,Shilen,HP 7 cal Ogive,52,52,0.7,0.148,0.295,0.295,0.295,0.295,0.295,0,0,0,0
0.224,Sierra,Blitzking 1450,50,50,0.786,0.142,0.244,0.239,0.228,0.218,0.2,3300,2650,2050,1800
0.224,Sierra,Blitzking 1455,55,55,0.79,0.157,0.266,0.259,0.246,0.232,0.22,3100,2550,2050,1800
0.224,Sierra,HPBT MatchK 9377,77,77,0.985,0.219,0.372,0.362,0.362,0.343,0.343,3000,2500,1700,0
0.224,Sierra,C-HPBT MatchK 1478,77,77,0.985,0.219,0.372,0.362,0.362,0.343,0.343,3000,2500,1700,0
0.224,Sierra,SPBT 1365,55,55,0.722,0.157,0.246,0.241,0.231,0.231,0.231,3000,2000,0,0
0.224,Sierra,FMJ BT 1355,55,55,0.738,0.157,0.267,0.241,0.231,0.231,0.231,3000,2400,0,0
0.224,Sierra,HPBT MatchK 1410,52,52,0.717,0.148,0.221,0.214,0.208,0.208,0.208,3000,2200,0,0
0.224,Sierra,SP 1310,45,45,0.625,0.128,0.206,0.193,0.178,0.178,0.178,3000,1800,0,0
0.224,Sierra,Blitzking 1440,40,40,0.67,0.114,0.193,0.179,0.174,0.168,0.168,3000,2750,2250,0
0.224,Sierra,HPBT MatchK 1380,69,69,0.898,0.196,0.296,0.3,0.312,0.312,0.312,2800,2200,0,0
0.224,Sierra,SP SemiSp 1370,63,63,0.755,0.179,0.227,0.231,0.236,0.236,0.236,2800,2000,0,0
0.224,Sierra,HP 1375,60,60,0.792,0.171,0.242,0.236,0.242,0.242,0.242,2800,2000,0,0
0.224,Sierra,SP SemiSp 1350,55,55,0.69,0.157,0.2,0.208,0.216,0.216,0.216,2800,1800,0,0
0.224,Sierra,SP Blitz 1345,55,55,0.722,0.157,0.233,0.235,0.226,0.226,0.226,2800,1800,0,0
0.224,Sierra,SP 1360,55,55,0.71,0.157,0.233,0.235,0.226,0.226,0.226,2800,1800,0,0
0.224,Sierra,HPBT 1390,55,55,0.715,0.157,0.182,0.186,0.19,0.19,0.19,2800,1800,0,0
0.224,Sierra,HPBT 1390,55,55,0.72,0.157,0.182,0.186,0.19,0.19,0.19,2800,1800,0,0
0.224,Sierra,HP MatchK 1400,53,53,0.698,0.151,0.22,0.213,0.205,0.205,0.205,2800,1800,0,0
0.224,Sierra,HP MK 1400,53,53,0.701,0.151,0.22,0.213,0.205,0.205,0.205,2800,1800,0,0
0.224,Sierra,SP SemiSp 1320,50,50,0.64,0.142,0.189,0.187,0.187,0.187,0.187,2800,1800,0,0
0.224,Sierra,SP Blitz 1340,50,50,0.66,0.142,0.218,0.213,0.203,0.203,0.203,2800,1800,0,0
0.224,Sierra,SP 1330,50,50,0.676,0.142,0.218,0.213,0.203,0.203,0.203,2800,1800,0,0
0.224,Sierra,SP SemiSp 1300,45,45,0.585,0.128,0.162,0.165,0.17,0.17,0.17,2800,2000,0,0
0.224,Sierra,SP HORNET 1210,45,45,0.53,0.128,0.129,0.135,0.149,0.149,0.149,2800,2000,0,0
0.224,Sierra,SP Horn 1200,40,40,0.484,0.114,0.12,0.12,0.133,0.133,0.133,2800,2000,0,0
